Order_ID,Order_Date,Customer_ID,Restaurant_Name,City,Cuisine_Type,Order_Value,Discount_Amount,Delivery_Time_Min,Payment_Method,Rating,Order_Status,Order_Hour
ORD08172,2025-03-12,C5191,Spice Route,Thrissur,Chinese,290.21,7.47,24,Wallet,4.9,Delivered,3
ORD08173,2025-12-03,C6112,Cafe Kerala,Trivandrum,Indian,549.37,65.46,54,UPI,3.5,Delivered,6
ORD08174,2025-10-26,C5255,Chinese Wok,Trivandrum,Arabic,766.7,187.15,22,Wallet,4.4,Delivered,8
ORD08175,2025-04-18,C7961,Burger Hub,Kochi,Fast Food,927.11,27.63,45,Card,3.3,Delivered,19
ORD08176,2025-07-20,C3082,Burger Hub,Thrissur,Fast Food,195.79,35.7,50,Card,4.0,Delivered,22
ORD08177,2025-05-23,C4244,Cafe Kerala,Thrissur,Cafe,226.14,40.38,39,Cash,4.8,Delivered,13
ORD08178,2025-02-04,C6405,Arabian Grill,Trivandrum,Fast Food,158.62,23.8,39,Card,3.9,Delivered,6
ORD08179,2025-04-25,C3425,Biriyani House,Thrissur,Fast Food,965.58,236.5,29,Wallet,3.5,Delivered,15
ORD08180,2025-04-10,C1326,Spice Route,Kochi,Cafe,1004.5,76.49,51,Card,4.1,Delivered,16
ORD08181,2025-05-23,C2687,Pizza Point,Trivandrum,Arabic,739.52,123.51,22,Card,4.2,Delivered,9
ORD08182,2025-10-19,C3715,Cafe Kerala,Kannur,Indian,529.24,24.82,27,Cash,,Cancelled,6
ORD08183,2025-08-04,C1143,Biriyani House,Kochi,Chinese,263.25,62.75,32,Cash,4.0,Delivered,21
ORD08184,2025-04-04,C5786,Burger Hub,Calicut,Fast Food,620.78,146.81,48,Cash,4.8,Delivered,1
ORD08185,2025-05-27,C5028,Cafe Kerala,Trivandrum,Cafe,1052.8,46.79,67,Card,,Cancelled,13
ORD08186,2025-08-01,C2344,Biriyani House,Trivandrum,Fast Food,713.19,17.48,50,Wallet,3.4,Delivered,14
ORD08187,2025-07-31,C3766,Spice Route,Kochi,Arabic,626.81,52.71,42,Wallet,,Cancelled,1
ORD08188,2025-10-17,C7060,Spice Route,Calicut,Indian,427.15,5.34,39,Wallet,4.1,Delivered,19
ORD08189,2025-07-31,C8971,Arabian Grill,Kochi,Fast Food,1060.28,171.08,41,Card,3.9,Delivered,18
ORD08190,2025-07-27,C2257,Cafe Kerala,Trivandrum,Cafe,738.86,12.34,70,Wallet,4.5,Delivered,3
ORD08191,2025-09-07,C6721,Arabian Grill,Calicut,Cafe,814.03,111.43,57,UPI,4.8,Delivered,5
ORD08192,2025-03-29,C5490,Chinese Wok,Kochi,Indian,1112.13,183.19,29,Wallet,4.7,Delivered,7
ORD08193,2025-02-10,C7351,Burger Hub,Kochi,Cafe,858.98,49.46,43,Wallet,4.8,Delivered,17
ORD08194,2025-05-22,C9825,Arabian Grill,Kochi,Indian,1157.4,75.14,64,UPI,3.0,Delivered,13
ORD08195,2025-07-04,C6230,Spice Route,Thrissur,Chinese,735.89,181.89,15,Cash,4.7,Delivered,5
ORD08196,2025-07-14,C6371,Spice Route,Calicut,Fast Food,880.14,3.27,42,UPI,4.4,Delivered,19
ORD08197,2025-01-27,C5578,Biriyani House,Kochi,Fast Food,1026.67,68.2,44,Card,4.1,Delivered,16
ORD08198,2025-10-10,C1726,Spice Route,Kochi,Cafe,890.12,73.48,63,Card,3.1,Delivered,21
ORD08199,2025-11-18,C3462,Chinese Wok,Trivandrum,Indian,741.15,179.46,66,Cash,3.7,Delivered,2
ORD08200,2025-06-24,C9000,Spice Route,Calicut,Cafe,240.43,25.84,40,Card,4.7,Delivered,2
ORD08201,2025-12-05,C7492,Chinese Wok,Trivandrum,Indian,366.08,58.43,62,Wallet,4.4,Delivered,12
ORD08202,2025-05-15,C4776,Pizza Point,Thrissur,Arabic,205.32,22.65,53,Cash,,Cancelled,2
ORD08203,2025-05-26,C5699,Arabian Grill,Kannur,Indian,906.31,96.47,24,Wallet,3.5,Delivered,21
ORD08204,2025-07-02,C8352,Arabian Grill,Thrissur,Cafe,517.19,102.19,17,Card,3.4,Delivered,2
ORD08205,2025-08-17,C9684,Spice Route,Kannur,Chinese,181.42,20.94,57,Cash,4.6,Delivered,14
ORD08206,2025-10-15,C1393,Cafe Kerala,Kochi,Fast Food,566.47,33.79,19,Wallet,4.7,Delivered,1
ORD08207,2025-03-29,C7922,Cafe Kerala,Thrissur,Indian,157.04,36.62,61,Cash,4.8,Delivered,0
ORD08208,2025-11-05,C9138,Biriyani House,Thrissur,Indian,848.58,91.96,52,Cash,,Cancelled,3
ORD08209,2025-07-13,C6046,Pizza Point,Thrissur,Cafe,685.9,88.41,55,UPI,3.4,Delivered,21
ORD08210,2025-06-12,C9984,Pizza Point,Thrissur,Chinese,706.8,25.1,33,Cash,3.0,Delivered,14
ORD08211,2025-07-03,C3797,Pizza Point,Kannur,Chinese,840.32,63.0,61,UPI,3.1,Delivered,20
ORD08212,2025-05-12,C8465,Burger Hub,Thrissur,Cafe,707.19,125.29,28,Cash,3.6,Delivered,14
ORD08213,2025-06-25,C4275,Biriyani House,Trivandrum,Indian,918.72,84.73,69,UPI,3.5,Delivered,17
ORD08214,2025-11-26,C3155,Cafe Kerala,Kannur,Arabic,345.83,28.63,70,Wallet,3.1,Delivered,23
ORD08215,2025-03-27,C4047,Chinese Wok,Thrissur,Cafe,711.88,167.97,70,Wallet,4.5,Delivered,8
ORD08216,2025-02-06,C9302,Pizza Point,Calicut,Chinese,1011.13,235.94,68,Card,3.1,Delivered,1
ORD08217,2025-12-05,C9340,Pizza Point,Thrissur,Indian,660.78,156.8,29,UPI,4.9,Delivered,10
ORD08218,2025-04-17,C9741,Biriyani House,Kochi,Cafe,670.37,145.78,54,Cash,,Cancelled,4
ORD08219,2025-10-04,C5490,Chinese Wok,Kannur,Fast Food,459.17,100.75,36,Wallet,3.1,Delivered,17
ORD08220,2025-11-08,C1956,Pizza Point,Trivandrum,Arabic,643.47,150.0,52,Cash,4.1,Delivered,17
ORD08221,2025-02-28,C7009,Chinese Wok,Kannur,Fast Food,757.17,112.94,70,Card,3.0,Delivered,21
ORD08222,2025-06-30,C1687,Cafe Kerala,Kannur,Cafe,431.14,64.11,52,Wallet,3.4,Delivered,10
ORD08223,2025-10-30,C7667,Chinese Wok,Calicut,Arabic,493.86,55.37,25,Wallet,3.8,Delivered,2
ORD08224,2025-06-12,C4776,Arabian Grill,Kochi,Arabic,1149.31,243.21,44,Wallet,4.1,Delivered,4
ORD08225,2025-07-20,C3742,Cafe Kerala,Trivandrum,Indian,290.53,58.23,22,Cash,4.0,Delivered,9
ORD08226,2025-10-14,C6107,Arabian Grill,Thrissur,Cafe,1123.01,185.03,70,Card,4.9,Delivered,4
ORD08227,2025-06-18,C5659,Spice Route,Kannur,Indian,926.02,144.59,26,Cash,3.6,Delivered,21
ORD08228,2025-03-18,C1571,Cafe Kerala,Kannur,Cafe,969.83,189.41,23,UPI,3.5,Delivered,4
ORD08229,2025-06-25,C5671,Arabian Grill,Kochi,Arabic,827.72,53.95,38,Wallet,5.0,Delivered,15
ORD08230,2025-10-04,C6867,Arabian Grill,Calicut,Chinese,671.94,138.25,65,UPI,3.9,Delivered,11
ORD08231,2025-12-19,C5834,Pizza Point,Calicut,Arabic,290.23,19.97,32,Cash,3.0,Delivered,11
ORD08232,2025-03-23,C6784,Pizza Point,Trivandrum,Indian,315.68,51.39,29,Cash,4.1,Delivered,9
ORD08233,2025-05-05,C7960,Chinese Wok,Trivandrum,Chinese,979.15,192.82,49,Cash,4.7,Delivered,10
ORD08234,2025-09-30,C6461,Spice Route,Trivandrum,Indian,1088.55,80.5,57,Cash,4.6,Delivered,14
ORD08235,2025-12-23,C9083,Arabian Grill,Kochi,Arabic,856.06,164.74,54,Cash,4.7,Delivered,9
ORD08236,2025-01-26,C4178,Pizza Point,Kochi,Chinese,1043.87,191.41,19,Cash,4.5,Delivered,16
ORD08237,2025-09-21,C2722,Arabian Grill,Kannur,Cafe,154.92,32.75,29,Cash,3.3,Delivered,9
ORD08238,2025-02-09,C3263,Cafe Kerala,Thrissur,Indian,934.73,231.68,67,Wallet,3.7,Delivered,8
ORD08239,2025-10-01,C7014,Biriyani House,Calicut,Arabic,498.52,19.81,26,Card,3.8,Delivered,18
ORD08240,2025-03-29,C1342,Chinese Wok,Kannur,Indian,474.86,55.5,62,Wallet,4.7,Delivered,11
ORD08241,2025-12-08,C6085,Pizza Point,Calicut,Cafe,516.9,49.89,23,Card,4.1,Delivered,14
ORD08242,2025-05-31,C3961,Burger Hub,Trivandrum,Cafe,257.99,20.53,59,UPI,3.2,Delivered,3
ORD08243,2025-07-25,C9125,Arabian Grill,Trivandrum,Arabic,647.58,7.24,43,UPI,4.3,Delivered,10
ORD08244,2025-05-18,C4838,Chinese Wok,Calicut,Fast Food,967.3,80.2,34,Cash,4.1,Delivered,6
ORD08245,2025-08-27,C9918,Spice Route,Kochi,Fast Food,443.42,70.54,23,UPI,4.3,Delivered,19
ORD08246,2025-03-14,C6534,Chinese Wok,Calicut,Arabic,322.43,69.46,36,Card,4.1,Delivered,1
ORD08247,2025-05-13,C2789,Chinese Wok,Calicut,Arabic,520.76,39.02,56,Wallet,,Cancelled,6
ORD08248,2025-09-03,C7563,Biriyani House,Kochi,Arabic,250.91,16.1,52,Cash,4.8,Delivered,12
ORD08249,2025-10-03,C3014,Burger Hub,Trivandrum,Cafe,713.49,13.8,66,Wallet,4.8,Delivered,8
ORD08250,2025-03-16,C2452,Arabian Grill,Trivandrum,Arabic,599.64,121.71,32,Wallet,3.1,Delivered,12
ORD08251,2025-01-09,C2642,Arabian Grill,Kochi,Cafe,394.89,96.29,15,UPI,3.2,Delivered,16
ORD08252,2025-01-29,C5337,Arabian Grill,Kannur,Arabic,392.57,10.43,66,UPI,3.1,Delivered,7
ORD08253,2025-12-28,C2853,Arabian Grill,Kochi,Cafe,302.52,23.65,48,UPI,4.6,Delivered,12
ORD08254,2025-08-30,C9589,Burger Hub,Calicut,Arabic,270.81,12.43,49,UPI,4.7,Delivered,0
ORD08255,2025-12-25,C6841,Cafe Kerala,Trivandrum,Indian,642.2,144.13,29,UPI,4.3,Delivered,13
ORD08256,2025-03-18,C2842,Arabian Grill,Kannur,Chinese,1077.14,9.75,25,Wallet,4.0,Delivered,7
ORD08257,2025-07-31,C9207,Spice Route,Trivandrum,Cafe,499.4,0.82,61,UPI,4.4,Delivered,3
ORD08258,2025-10-10,C2840,Arabian Grill,Thrissur,Fast Food,592.8,64.25,66,UPI,4.2,Delivered,17
ORD08259,2025-07-07,C6515,Pizza Point,Kannur,Indian,574.66,97.97,24,UPI,4.9,Delivered,8
ORD08260,2025-03-20,C6902,Burger Hub,Trivandrum,Fast Food,746.93,182.42,47,Wallet,3.6,Delivered,5
ORD08261,2025-09-08,C2316,Biriyani House,Trivandrum,Indian,490.3,112.93,31,Card,4.0,Delivered,6
ORD08262,2025-05-27,C3550,Arabian Grill,Calicut,Fast Food,516.5,85.89,68,Wallet,4.8,Delivered,5
ORD08263,2025-12-08,C6807,Biriyani House,Thrissur,Fast Food,259.45,0.37,66,Wallet,4.1,Delivered,17
ORD08264,2025-11-11,C3503,Cafe Kerala,Thrissur,Chinese,271.11,2.28,39,Card,4.2,Delivered,3
ORD08265,2025-09-18,C1609,Arabian Grill,Calicut,Chinese,443.7,66.23,51,Wallet,4.6,Delivered,7
ORD08266,2025-02-17,C9697,Arabian Grill,Kannur,Cafe,1150.82,147.15,48,Card,3.2,Delivered,6
ORD08267,2025-06-27,C1322,Spice Route,Kannur,Chinese,268.57,33.97,42,UPI,,Cancelled,10
ORD08268,2025-12-12,C8483,Cafe Kerala,Kochi,Arabic,167.48,7.7,37,UPI,3.6,Delivered,10
ORD08269,2025-09-02,C6898,Cafe Kerala,Kannur,Chinese,507.68,72.17,47,Card,4.2,Delivered,16
ORD08270,2025-10-30,C2789,Spice Route,Kochi,Cafe,1102.79,128.18,62,Card,3.2,Delivered,18
ORD08271,2025-04-12,C1525,Chinese Wok,Calicut,Indian,862.53,161.68,25,Card,3.6,Delivered,7
ORD08272,2025-08-14,C1168,Cafe Kerala,Trivandrum,Cafe,365.5,40.37,69,Card,3.8,Delivered,6
ORD08273,2025-10-02,C6406,Arabian Grill,Thrissur,Chinese,734.23,54.43,40,Wallet,4.4,Delivered,23
ORD08274,2025-03-12,C7221,Pizza Point,Thrissur,Cafe,212.54,17.86,59,UPI,,Cancelled,0
ORD08275,2025-01-07,C2501,Arabian Grill,Kannur,Chinese,823.97,113.61,31,Cash,4.2,Delivered,2
ORD08276,2025-08-01,C4213,Cafe Kerala,Kannur,Arabic,514.47,13.07,56,Wallet,3.2,Delivered,7
ORD08277,2025-04-26,C9346,Cafe Kerala,Trivandrum,Cafe,200.53,24.21,57,Wallet,4.0,Delivered,22
ORD08278,2025-01-27,C2994,Cafe Kerala,Kannur,Chinese,464.91,20.27,26,UPI,4.8,Delivered,7
ORD08279,2025-01-14,C5863,Chinese Wok,Calicut,Cafe,588.07,72.54,53,UPI,3.8,Delivered,9
ORD08280,2025-06-15,C2757,Spice Route,Calicut,Cafe,1179.86,102.41,48,Cash,3.8,Delivered,7
ORD08281,2025-05-30,C2737,Pizza Point,Calicut,Cafe,503.51,19.14,26,Card,4.8,Delivered,8
ORD08282,2025-08-04,C1953,Pizza Point,Kannur,Fast Food,379.03,64.62,47,Cash,3.4,Delivered,7
ORD08283,2025-12-02,C8213,Spice Route,Kochi,Fast Food,780.92,106.24,22,Cash,3.5,Delivered,16
ORD08284,2025-09-08,C6368,Arabian Grill,Calicut,Arabic,1048.63,55.28,50,UPI,3.4,Delivered,13
ORD08285,2025-05-24,C6478,Pizza Point,Thrissur,Indian,620.88,128.97,52,Wallet,3.1,Delivered,9
ORD08286,2025-12-29,C9749,Chinese Wok,Kochi,Cafe,349.56,0.47,30,Cash,4.2,Delivered,1
ORD08287,2025-06-03,C9199,Spice Route,Thrissur,Indian,964.0,64.11,61,Card,3.7,Delivered,17
ORD08288,2025-02-04,C7190,Cafe Kerala,Kannur,Arabic,496.2,5.65,30,UPI,,Cancelled,23
ORD08289,2025-07-30,C7337,Cafe Kerala,Kochi,Arabic,929.3,79.82,41,Wallet,3.8,Delivered,21
ORD08290,2025-08-08,C8214,Spice Route,Kannur,Arabic,1132.04,203.59,66,UPI,3.2,Delivered,16
ORD08291,2025-05-07,C9793,Arabian Grill,Calicut,Chinese,1169.45,236.51,20,Cash,3.1,Delivered,2
ORD08292,2025-09-25,C9504,Biriyani House,Kannur,Chinese,1182.19,224.93,43,Wallet,3.9,Delivered,22
ORD08293,2025-03-13,C1720,Pizza Point,Calicut,Chinese,953.67,219.92,58,UPI,4.2,Delivered,20
ORD08294,2025-06-22,C8862,Chinese Wok,Calicut,Cafe,379.32,81.2,25,Wallet,4.0,Delivered,12
ORD08295,2025-11-04,C1654,Pizza Point,Calicut,Chinese,615.9,120.72,17,UPI,3.4,Delivered,5
ORD08296,2025-04-23,C3132,Biriyani House,Kochi,Arabic,900.56,216.09,46,UPI,4.4,Delivered,16
ORD08297,2025-09-05,C3494,Cafe Kerala,Thrissur,Cafe,751.94,166.94,45,Wallet,4.2,Delivered,21
ORD08298,2025-02-28,C7463,Cafe Kerala,Kochi,Indian,417.05,37.98,51,Cash,3.9,Delivered,3
ORD08299,2025-01-02,C5444,Chinese Wok,Trivandrum,Chinese,1165.38,183.28,55,Wallet,5.0,Delivered,8
ORD08300,2025-01-10,C3217,Burger Hub,Kannur,Indian,480.55,75.82,19,Cash,3.7,Delivered,18
ORD08301,2025-07-03,C1842,Cafe Kerala,Thrissur,Chinese,305.81,73.89,21,UPI,3.8,Delivered,14
ORD08302,2025-09-01,C1851,Arabian Grill,Trivandrum,Indian,578.88,30.27,41,Card,4.4,Delivered,22
ORD08303,2025-03-20,C7066,Spice Route,Thrissur,Arabic,509.53,90.86,64,Card,4.7,Delivered,16
ORD08304,2025-06-13,C8687,Cafe Kerala,Calicut,Chinese,836.24,10.63,46,Cash,3.2,Delivered,16
ORD08305,2025-07-21,C6576,Burger Hub,Kannur,Chinese,726.35,23.86,33,UPI,4.1,Delivered,12
ORD08306,2025-12-21,C7317,Arabian Grill,Kannur,Fast Food,757.98,92.98,26,Wallet,3.9,Delivered,10
ORD08307,2025-11-05,C7261,Burger Hub,Thrissur,Fast Food,1135.11,152.23,30,Cash,4.4,Delivered,9
ORD08308,2025-05-11,C8890,Spice Route,Kochi,Arabic,537.22,8.21,69,Wallet,4.7,Delivered,23
ORD08309,2025-09-19,C2750,Biriyani House,Kannur,Chinese,660.09,33.56,67,UPI,4.2,Delivered,3
ORD08310,2025-04-29,C5675,Pizza Point,Trivandrum,Fast Food,1103.15,75.14,30,Card,4.1,Delivered,10
ORD08311,2025-03-16,C5432,Burger Hub,Kochi,Indian,465.86,35.52,22,UPI,4.2,Delivered,14
ORD08312,2025-06-06,C8540,Arabian Grill,Trivandrum,Fast Food,432.12,104.84,47,Wallet,4.2,Delivered,5
ORD08313,2025-10-11,C5885,Pizza Point,Calicut,Indian,944.52,72.19,25,Card,3.1,Delivered,18
ORD08314,2025-10-19,C5173,Pizza Point,Kochi,Indian,767.45,51.69,67,UPI,4.2,Delivered,13
ORD08315,2025-04-07,C9281,Biriyani House,Thrissur,Chinese,1051.24,151.19,60,UPI,4.8,Delivered,16
ORD08316,2025-07-21,C4094,Spice Route,Calicut,Chinese,506.27,82.23,39,UPI,3.0,Delivered,12
ORD08317,2025-01-15,C8697,Spice Route,Calicut,Cafe,171.61,34.14,28,Wallet,4.1,Delivered,2
ORD08318,2025-03-24,C4449,Biriyani House,Thrissur,Fast Food,226.53,13.85,41,Wallet,4.5,Delivered,17
ORD08319,2025-04-18,C1854,Cafe Kerala,Trivandrum,Chinese,809.92,71.63,20,Card,4.3,Delivered,0
ORD08320,2025-08-18,C6369,Chinese Wok,Trivandrum,Cafe,258.66,25.24,18,Wallet,,Cancelled,21
ORD08321,2025-04-23,C4200,Biriyani House,Kochi,Fast Food,739.49,137.86,29,Card,,Cancelled,23
ORD08322,2025-12-31,C7226,Biriyani House,Thrissur,Cafe,159.53,10.9,17,Wallet,4.9,Delivered,23
ORD08323,2025-07-13,C5612,Burger Hub,Kochi,Arabic,301.16,61.37,43,Card,3.1,Delivered,12
ORD08324,2025-06-26,C4705,Cafe Kerala,Thrissur,Cafe,407.52,37.42,30,Card,,Cancelled,14
ORD08325,2025-07-05,C5292,Cafe Kerala,Kannur,Arabic,339.63,3.53,30,Wallet,4.6,Delivered,14
ORD08326,2025-12-29,C5975,Biriyani House,Trivandrum,Fast Food,494.16,45.74,22,UPI,3.4,Delivered,10
ORD08327,2025-04-23,C6255,Arabian Grill,Kannur,Chinese,314.42,72.3,41,Cash,4.6,Delivered,20
ORD08328,2025-03-10,C9241,Biriyani House,Calicut,Indian,1121.39,53.39,45,Card,3.6,Delivered,16
ORD08329,2025-05-12,C7236,Burger Hub,Kochi,Arabic,1165.69,104.86,60,Cash,,Cancelled,11
ORD08330,2025-09-10,C3709,Chinese Wok,Kannur,Fast Food,1114.12,230.09,57,UPI,3.0,Delivered,1
ORD08331,2025-02-09,C1475,Biriyani House,Trivandrum,Cafe,269.39,22.6,49,Card,3.7,Delivered,23
ORD08332,2025-01-23,C1657,Cafe Kerala,Thrissur,Fast Food,711.56,104.54,21,UPI,4.2,Delivered,17
ORD08333,2025-09-13,C4905,Arabian Grill,Trivandrum,Cafe,462.06,27.67,41,UPI,3.9,Delivered,18
ORD08334,2025-04-18,C2708,Arabian Grill,Kochi,Arabic,941.86,36.27,41,Wallet,4.1,Delivered,8
ORD08335,2025-12-08,C3992,Chinese Wok,Thrissur,Fast Food,311.83,73.12,66,UPI,4.1,Delivered,11
ORD08336,2025-12-22,C4781,Pizza Point,Calicut,Chinese,177.37,4.02,57,UPI,4.3,Delivered,6
ORD08337,2025-12-14,C4180,Pizza Point,Calicut,Fast Food,723.09,26.05,18,Wallet,3.4,Delivered,8
ORD08338,2025-03-14,C8920,Biriyani House,Trivandrum,Chinese,415.61,64.12,67,Cash,4.4,Delivered,22
ORD08339,2025-05-15,C4480,Arabian Grill,Thrissur,Indian,1170.72,130.46,30,Card,4.5,Delivered,23
ORD08340,2025-09-22,C6677,Spice Route,Thrissur,Indian,168.84,14.42,70,Cash,4.2,Delivered,20
ORD08341,2025-06-09,C8263,Spice Route,Kochi,Indian,160.28,1.48,55,Wallet,4.7,Delivered,10
ORD08342,2025-09-11,C9853,Arabian Grill,Thrissur,Cafe,735.82,22.02,49,UPI,,Cancelled,13
ORD08343,2025-05-24,C6001,Spice Route,Kannur,Arabic,800.2,148.56,23,Wallet,,Cancelled,12
ORD08344,2025-06-20,C7554,Pizza Point,Kochi,Fast Food,351.93,14.46,40,Wallet,3.9,Delivered,4
ORD08345,2025-08-27,C2744,Spice Route,Kannur,Arabic,944.72,159.44,37,UPI,4.3,Delivered,6
ORD08346,2025-02-08,C8358,Cafe Kerala,Trivandrum,Fast Food,978.74,69.33,30,Wallet,4.5,Delivered,23
ORD08347,2025-03-12,C7149,Spice Route,Trivandrum,Cafe,317.02,31.91,25,Card,3.5,Delivered,21
ORD08348,2025-11-12,C8902,Arabian Grill,Kannur,Fast Food,880.63,43.37,39,Card,3.2,Delivered,0
ORD08349,2025-04-04,C5237,Spice Route,Calicut,Cafe,995.52,107.65,20,Cash,4.4,Delivered,17
ORD08350,2025-12-05,C7584,Arabian Grill,Calicut,Fast Food,1006.04,143.94,34,Cash,4.8,Delivered,16
ORD08351,2025-07-05,C1318,Cafe Kerala,Kannur,Cafe,820.12,123.02,34,UPI,4.1,Delivered,17
ORD08352,2025-02-11,C1966,Spice Route,Trivandrum,Arabic,492.52,81.33,18,Cash,4.5,Delivered,20
ORD08353,2025-07-16,C5616,Chinese Wok,Kochi,Cafe,865.86,76.34,42,Cash,,Cancelled,10
ORD08354,2025-02-16,C3603,Cafe Kerala,Kochi,Fast Food,463.98,114.22,63,Cash,3.9,Delivered,19
ORD08355,2025-08-03,C7823,Cafe Kerala,Thrissur,Fast Food,198.06,27.32,23,UPI,3.2,Delivered,19
ORD08356,2025-09-12,C2994,Biriyani House,Kannur,Indian,559.54,21.81,61,Wallet,4.5,Delivered,18
ORD08357,2025-07-10,C1293,Chinese Wok,Trivandrum,Indian,1081.42,107.14,42,Cash,4.3,Delivered,2
ORD08358,2025-06-11,C2855,Spice Route,Kannur,Indian,625.12,54.8,23,Wallet,3.4,Delivered,4
ORD08359,2025-08-10,C8049,Cafe Kerala,Kochi,Chinese,363.16,58.53,65,Wallet,4.1,Delivered,4
ORD08360,2025-06-26,C2726,Cafe Kerala,Kochi,Indian,584.07,114.94,40,UPI,4.0,Delivered,15
ORD08361,2025-01-26,C2718,Burger Hub,Thrissur,Fast Food,975.03,66.64,45,Wallet,3.3,Delivered,1
ORD08362,2025-07-22,C6922,Burger Hub,Thrissur,Indian,641.71,28.0,23,Wallet,4.4,Delivered,21
ORD08363,2025-03-27,C3236,Chinese Wok,Trivandrum,Cafe,521.89,61.83,62,Cash,3.2,Delivered,4
ORD08364,2025-11-30,C8676,Biriyani House,Kochi,Cafe,691.98,165.15,52,Cash,3.7,Delivered,21
ORD08365,2025-04-16,C2070,Arabian Grill,Trivandrum,Indian,191.13,1.05,17,Wallet,4.1,Delivered,23
ORD08366,2025-06-15,C1864,Biriyani House,Kochi,Chinese,861.39,101.99,45,Card,4.2,Delivered,19
ORD08367,2025-10-22,C7899,Arabian Grill,Kannur,Arabic,428.06,60.69,28,Wallet,3.7,Delivered,6
ORD08368,2025-01-27,C4925,Arabian Grill,Kochi,Fast Food,812.29,42.72,45,Cash,4.7,Delivered,13
ORD08369,2025-09-05,C1058,Chinese Wok,Kochi,Cafe,498.41,59.51,34,Card,,Cancelled,14
ORD08370,2025-06-26,C9286,Biriyani House,Calicut,Arabic,619.65,114.16,51,Wallet,4.8,Delivered,12
ORD08371,2025-06-28,C5430,Cafe Kerala,Calicut,Fast Food,209.29,22.8,29,UPI,,Cancelled,20
ORD08372,2025-02-24,C4878,Burger Hub,Trivandrum,Chinese,1178.73,150.45,66,Card,3.8,Delivered,18
ORD08373,2025-09-15,C3995,Burger Hub,Trivandrum,Fast Food,985.64,36.2,69,Cash,3.4,Delivered,15
ORD08374,2025-06-22,C6123,Biriyani House,Calicut,Cafe,323.75,18.05,41,Cash,,Cancelled,5
ORD08375,2025-03-13,C9005,Cafe Kerala,Thrissur,Cafe,747.68,143.93,17,UPI,3.2,Delivered,9
ORD08376,2025-06-28,C2274,Pizza Point,Calicut,Cafe,1020.17,109.83,62,UPI,3.7,Delivered,22
ORD08377,2025-01-30,C8565,Arabian Grill,Kochi,Indian,264.65,20.33,40,Card,3.5,Delivered,23
ORD08378,2025-01-08,C9777,Biriyani House,Trivandrum,Indian,904.71,177.47,66,UPI,3.4,Delivered,1
ORD08379,2025-03-04,C1899,Arabian Grill,Thrissur,Indian,668.97,58.74,53,Wallet,4.7,Delivered,15
ORD08380,2025-03-17,C6427,Arabian Grill,Calicut,Fast Food,1197.8,58.44,45,Card,3.4,Delivered,18
ORD08381,2025-06-06,C9400,Spice Route,Kannur,Chinese,559.6,47.83,22,Wallet,,Cancelled,22
ORD08382,2025-10-25,C5297,Arabian Grill,Trivandrum,Fast Food,1055.16,154.59,55,Wallet,4.0,Delivered,1
ORD08383,2025-08-31,C1172,Cafe Kerala,Thrissur,Arabic,1183.66,60.7,60,Card,4.8,Delivered,17
ORD08384,2025-11-21,C1976,Arabian Grill,Kannur,Arabic,237.88,41.18,39,Wallet,4.4,Delivered,23
ORD08385,2025-06-26,C4360,Spice Route,Calicut,Chinese,1108.74,110.36,50,Wallet,4.5,Delivered,20
ORD08386,2025-06-26,C6600,Pizza Point,Trivandrum,Cafe,1108.14,223.37,23,Wallet,3.9,Delivered,17
ORD08387,2025-10-12,C6561,Arabian Grill,Kannur,Cafe,595.46,24.83,19,Wallet,3.3,Delivered,22
ORD08388,2025-08-05,C2463,Biriyani House,Thrissur,Cafe,936.65,208.21,51,Wallet,3.9,Delivered,20
ORD08389,2025-04-11,C1266,Spice Route,Calicut,Chinese,1175.33,105.36,44,UPI,4.9,Delivered,17
ORD08390,2025-11-21,C5513,Burger Hub,Trivandrum,Fast Food,353.54,70.77,31,Cash,,Cancelled,10
ORD08391,2025-05-25,C9708,Chinese Wok,Kannur,Fast Food,476.27,0.76,31,Card,4.7,Delivered,23
ORD08392,2025-07-26,C3343,Chinese Wok,Kochi,Indian,698.24,124.59,48,Cash,,Cancelled,17
ORD08393,2025-10-01,C3673,Spice Route,Kannur,Chinese,499.92,54.77,67,Wallet,4.3,Delivered,22
ORD08394,2025-06-27,C3145,Biriyani House,Thrissur,Arabic,1018.23,15.31,67,UPI,3.7,Delivered,1
ORD08395,2025-01-19,C8413,Biriyani House,Kochi,Arabic,188.63,20.44,59,UPI,3.2,Delivered,0
ORD08396,2025-11-13,C8310,Chinese Wok,Trivandrum,Cafe,243.99,43.16,29,Cash,4.1,Delivered,20
ORD08397,2025-05-25,C3904,Arabian Grill,Kannur,Fast Food,940.35,66.88,31,Wallet,4.6,Delivered,12
ORD08398,2025-05-05,C7558,Spice Route,Trivandrum,Chinese,1114.87,93.43,39,Cash,3.2,Delivered,10
ORD08399,2025-06-05,C9097,Cafe Kerala,Kochi,Chinese,970.9,75.44,15,Wallet,3.1,Delivered,3
ORD08400,2025-03-28,C8976,Cafe Kerala,Kochi,Indian,771.04,15.55,48,Wallet,4.5,Delivered,4
ORD08401,2025-02-11,C5523,Biriyani House,Kochi,Arabic,1095.04,203.01,47,UPI,3.5,Delivered,11
